node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,host,startClade,endClade
141,142,298.3697077,110.689637899724,26.2387810378351,111.920138103576,27.3299657057462,298.3697077,0,1102.38418077534,1400.75388847534,NA,NA,main,main
141,271,532.2855615,110.689637899724,26.2387810378351,106.601711023611,23.2000852870672,532.2855615,0,1102.38418077534,1634.66974227534,NA,NA,main,main
142,143,459.9078227,111.920138103576,27.3299657057462,113.194975915954,28.6402601269796,758.2775304,298.3697077,1400.75388847534,1860.66171117534,NA,NA,main,main
143,159,15.57681443,113.194975915954,28.6402601269796,113.795558261013,28.3496153642325,773.85434483,758.2775304,1860.66171117534,1876.23852560534,NA,NA,main,main
159,185,32.60719862,113.795558261013,28.3496153642325,113.436993352237,28.3413476110853,806.46154345,773.85434483,1876.23852560534,1908.84572422534,NA,NA,main,main
159,160,54.13448188,113.795558261013,28.3496153642325,116.486435253315,28.4577372693032,827.98882671,773.85434483,1876.23852560534,1930.37300748534,NA,NA,main,main
185,186,24.81035713,113.436993352237,28.3413476110853,113.557473161877,29.0059839733513,831.27190058,806.46154345,1908.84572422534,1933.65608135534,NA,NA,main,main
185,194,28.04025499,113.436993352237,28.3413476110853,112.881725928738,27.4715152963688,834.50179844,806.46154345,1908.84572422534,1936.88597921534,NA,NA,main,main
143,144,76.93063741,113.194975915954,28.6402601269796,110.002805321479,33.1302672644963,835.20816781,758.2775304,1860.66171117534,1937.59234858534,NA,NA,main,main
194,195,16.59593418,112.881725928738,27.4715152963688,112.267950022505,26.5731750519665,851.09773262,834.50179844,1936.88597921534,1953.48191339534,NA,NA,main,main
186,187,26.7787751,113.557473161877,29.0059839733513,113.538402899754,29.0380038800432,858.05067568,831.27190058,1933.65608135534,1960.43485645534,NA,NA,main,main
195,197,14.19334275,112.267950022505,26.5731750519665,112.271867697614,25.621920426144,865.29107537,851.09773262,1953.48191339534,1967.67525614534,NA,NA,main,main
186,191,40.12390539,113.557473161877,29.0059839733513,113.558808792153,29.5524158747457,871.39580597,831.27190058,1933.65608135534,1973.77998674534,NA,NA,main,main
197,218,15.09986632,112.271867697614,25.621920426144,111.049805141304,25.8536131427088,880.39094169,865.29107537,1967.67525614534,1982.77512246534,NA,NA,main,main
197,198,15.91281606,112.271867697614,25.621920426144,113.154432320364,24.4100733613597,881.20389143,865.29107537,1967.67525614534,1983.58807220534,NA,NA,main,main
160,161,53.51845515,116.486435253315,28.4577372693032,116.989358588629,28.2508764546197,881.50728186,827.98882671,1930.37300748534,1983.89146263534,NA,NA,main,main
161,162,2.357784909,116.989358588629,28.2508764546197,117.088473947973,28.1470386239458,883.865066769,881.50728186,1983.89146263534,1986.24924754434,NA,NA,main,main
144,145,50.02452417,110.002805321479,33.1302672644963,110.144831247639,33.4009108952112,885.23269198,835.20816781,1937.59234858534,1987.61687275534,NA,NA,main,main
195,196,37.99349515,112.267950022505,26.5731750519665,100.189639001816,25.3833052987204,889.09122777,851.09773262,1953.48191339534,1991.47540854534,NA,NA,main,main
198,199,8.656720859,113.154432320364,24.4100733613597,113.406078647381,24.4263033338323,889.860612289,881.20389143,1983.58807220534,1992.24479306434,NA,NA,main,main
218,221,10.11002308,111.049805141304,25.8536131427088,110.743885439914,25.6096507034715,890.50096477,880.39094169,1982.77512246534,1992.88514554534,NA,NA,main,main
191,192,20.24299868,113.558808792153,29.5524158747457,113.522292680319,29.4757304698991,891.63880465,871.39580597,1973.77998674534,1994.02298542534,NA,NA,main,main
221,222,2.420021869,110.743885439914,25.6096507034715,103.220422551747,24.9510955797885,892.920986639,890.50096477,1992.88514554534,1995.30516741434,NA,NA,main,main
198,212,13.23292706,113.154432320364,24.4100733613597,113.018149058667,24.0490484512889,894.43681849,881.20389143,1983.58807220534,1996.82099926534,NA,NA,main,main
222,264,4.334719714,103.220422551747,24.9510955797885,102.961341070775,24.8415542412642,897.255706353,892.920986639,1995.30516741434,1999.63988712834,NA,NA,main,main
162,167,13.95636059,117.088473947973,28.1470386239458,117.890737279874,27.442757217643,897.821427359,883.865066769,1986.24924754434,2000.20560813434,NA,NA,main,main
162,163,14.1398877,117.088473947973,28.1470386239458,116.935281379502,28.6019261377945,898.004954469,883.865066769,1986.24924754434,2000.38913524434,NA,NA,main,main
222,223,6.802918421,103.220422551747,24.9510955797885,103.228696227046,24.9773590765473,899.72390506,892.920986639,1995.30516741434,2002.10808583534,NA,NA,main,main
221,266,9.411753423,110.743885439914,25.6096507034715,111.244781526936,25.6925373978524,899.912718193,890.50096477,1992.88514554534,2002.29689896834,NA,NA,main,main
199,209,11.80237828,113.406078647381,24.4263033338323,113.374778283087,24.0995473518166,901.662990569,889.860612289,1992.24479306434,2004.04717134434,NA,NA,main,main
264,265,4.999222606,102.961341070775,24.8415542412642,102.714458745184,24.611650629496,902.254928959,897.255706353,1999.63988712834,2004.63910973434,NA,NA,main,main
223,231,3.617806753,103.228696227046,24.9773590765473,102.894332511981,25.0298561070099,903.341711813,899.72390506,2002.10808583534,2005.72589258834,NA,NA,main,main
167,172,6.029337851,117.890737279874,27.442757217643,117.166964120173,26.2081779520709,903.85076521,897.821427359,2000.20560813434,2006.23494598534,NA,NA,main,main
167,168,7.136228835,117.890737279874,27.442757217643,118.537188387232,27.5630195480384,904.957656194,897.821427359,2000.20560813434,2007.34183696934,NA,NA,main,main
172,173,2.707363999,117.166964120173,26.2081779520709,114.299036063914,22.480012941055,906.558129209,903.85076521,2006.23494598534,2008.94230998434,NA,NA,main,main
231,232,3.963313355,102.894332511981,25.0298561070099,102.671644225058,25.012394101907,907.305025168,903.341711813,2005.72589258834,2009.68920594334,NA,NA,main,main
232,233,0.2331526075,102.671644225058,25.012394101907,102.513433915389,25.0695068253158,907.5381777755,907.305025168,2009.68920594334,2009.92235855084,NA,NA,main,main
212,213,13.26261134,113.018149058667,24.0490484512889,112.816215899482,23.8810315094447,907.69942983,894.43681849,1996.82099926534,2010.08361060534,NA,NA,main,main
223,224,8.233091349,103.228696227046,24.9773590765473,104.15300126888,25.1004348186846,907.956996409,899.72390506,2002.10808583534,2010.34117718434,NA,NA,main,main
271,272,375.7560668,106.601711023611,23.2000852870672,101.780562472542,19.1415750194978,908.0416283,532.2855615,1634.66974227534,2010.42580907534,NA,NA,main,main
232,243,1.032004946,102.671644225058,25.012394101907,102.785294296593,24.9466592567108,908.337030114,907.305025168,2009.68920594334,2010.72121088934,NA,NA,main,main
224,225,0.7910527378,104.15300126888,25.1004348186846,104.386558644488,25.1948439142835,908.7480491468,907.956996409,2010.34117718434,2011.13222992214,NA,NA,main,main
209,210,7.270137447,113.374778283087,24.0995473518166,113.368871931598,23.9791103648991,908.933128016,901.662990569,2004.04717134434,2011.31730879134,NA,NA,main,main
168,169,4.202757106,118.537188387232,27.5630195480384,118.639197824315,27.3593828721603,909.1604133,904.957656194,2007.34183696934,2011.54459407534,NA,NA,main,main
266,267,9.328299506,111.244781526936,25.6925373978524,111.634117781913,26.249614432724,909.241017699,899.912718193,2002.29689896834,2011.62519847434,NA,NA,main,main
